,Cloud,Msg_light,Percentage of over-speed,Speed,Speed Msg,SpeedLimits,State Car,SunAltitude,TimePygame,Traffic_lights,Vehicle,Weather msg,fog,map,puddles,rain,wetness,wind
0,0.0,Green light,-98.13475064683934,0.5595748059482037,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:05.517851,32.29534032227117,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
1,0.0,Green light,-99.6800372427902,0.09598882716293734,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:06.005226,32.294691675157615,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
2,0.0,Green light,-99.94897091620854,0.015308725137440922,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:06.341328,32.29456622531608,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0,Green light,-99.99501963239028,0.001494110282917189,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:06.744281,32.294543076938446,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
4,0.0,Green light,-99.99948263387222,0.0001552098383378673,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:07.175745,32.29453990681776,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0,Green light,-83.63842165674654,4.908473502976035,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:07.637512,32.37923906353181,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
6,0.0,Green light,-43.99708312001364,16.800875063995907,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.052402,33.499243514008946,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
7,0.0,Green light,-29.386913982727485,21.183925805181754,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.398502,35.48823431304874,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
8,0.0,Green light,-37.230864157110105,18.83074075286697,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.771019,37.44070554361434,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
9,0.0,Green light,-21.15830563138598,23.652508310584206,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.215831,40.60553094982506,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0,Green light,-18.843478606115553,24.346956418165334,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.539965,42.91418344542565,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0,Green light,-7.658391240082262,27.70248262797532,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.832203,45.25796638162975,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
12,0.0,Green light,5.015169991896258,31.504550997568877,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.116954,47.416459750907954,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
13,0.0,Green light,-15.128920982863741,25.461323705140877,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.460417,49.8754541888622,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
14,0.0,Green light,-42.4483343532821,17.26549969401537,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.902750,51.81999721754864,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
15,0.0,Green light,-39.49359723125143,18.151920830624572,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.237618,52.77444417078054,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
16,0.0,Green light,-47.80330283399744,15.659009149800768,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.507707,53.8575808658336,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
17,0.0,Green light,-21.979040201097057,23.406287939670882,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.884227,55.602531593868825,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
18,0.0,Green light,-7.12305366594137,27.86308390021759,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.215553,55.78828217032628,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
19,0.0,Green light,-26.663661890161304,22.000901432951608,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.494807,54.466198332909045,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
20,0.0,Green light,-25.226030662934136,22.43219080111976,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.965557,53.57694387134085,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
21,0.0,Green light,-37.94766909420112,18.615699271739665,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.289721,52.27391463224559,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
22,0.0,Green light,-36.18178192210971,19.14546542336709,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.605100,50.887479312393666,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
23,0.0,Green light,-31.026157920356283,20.692152623893115,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.949181,49.537703721567084,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
24,0.0,Green light,-17.44201057753351,24.767396826739947,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.277914,49.00925209284169,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
25,0.0,Green light,-15.61506480242823,25.31548055927153,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.691844,49.261019818834505,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
