,Cloud,Msg_light,Percentage of over-speed,Speed,Speed Msg,SpeedLimits,State Car,SunAltitude,TimePygame,Traffic_lights,Vehicle,Weather msg,fog,map,puddles,rain,wetness,wind
0,0.0,Green light,-99.20248390557458,0.23925482832762796,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:01.851298,32.29512311513096,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
1,0.0,Green light,-98.31965809599782,0.5041025712006552,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:02.474703,32.29519279017159,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
2,0.0,Green light,-99.44171703706056,0.16748488888183224,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:02.854686,32.29501239284304,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0,Green light,-99.81084283606317,0.05674714918104889,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:03.173833,32.29496761551677,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
4,0.0,Green light,-99.91159788385477,0.026520634843571134,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:03.486996,32.29493736765831,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0,Green light,-99.95538956396379,0.01338313081086133,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:03.885964,32.29492046033879,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
6,0.0,Green light,-99.98857967182528,0.003426098452417382,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:04.668872,32.294917884334104,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
7,0.0,Green light,-99.99289213220364,0.0021323603389072497,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:04.933166,32.29491728987214,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
8,0.0,Green light,-99.99729036677212,0.0008128899683659318,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:05.216920,32.29491689356429,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
9,0.0,Green light,-99.99795382233714,0.0006138532988586205,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:05.476765,32.29491659633348,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0,Green light,-100.0,0.0,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:05.766990,32.29491649725656,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0,Green light,-82.80955446586644,5.157133660240066,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:06.032279,32.39357928085618,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
12,0.0,Green light,-25.160139638685486,22.451958108394354,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:06.973740,34.840364518891136,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
13,0.0,Green light,-16.940244255009276,24.917926723497217,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:07.292888,36.37443509447206,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
14,0.0,Green light,-25.830214635952338,22.2509356092143,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:07.868865,38.64956783647933,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
15,0.0,Green light,-17.21667858003258,24.834996425990226,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.246852,40.16208532362265,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
16,0.0,Green light,-17.37112590991983,24.78866222702405,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.566540,41.408933514458376,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
17,0.0,Green light,-17.64863354782932,24.705409935651204,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.873232,42.534631119843844,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
18,0.0,Green light,-16.428655012610584,25.071403496216824,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.141516,43.54858387905517,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
19,0.0,Green light,-4.720243638898793,28.583926908330362,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.422766,44.78422561165785,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
20,0.0,Green light,6.848317620256808,32.05449528607704,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.737441,46.326798115829035,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
21,0.0,Green light,5.059357387533652,31.517807216260096,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.999737,47.793791692943316,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
22,0.0,Green light,-3.433134697764686,28.970059590670594,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.310447,49.44457759746372,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
23,0.0,Green light,0.9591115128064706,30.28773345384194,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.575255,50.92717856159018,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
24,0.0,Green light,9.606072533598015,32.881821760079404,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.861489,52.53513599631147,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
25,0.0,Green light,-10.379190527439887,26.886242841768034,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.649898,55.90031712410766,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
26,0.0,Green light,-19.473083984041324,24.158074804787603,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.065328,54.84112209647798,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
27,0.0,Green light,-20.911580621905454,23.726525813428363,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.717098,53.24674868938494,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
28,0.0,Green light,-9.586128968970668,27.1241613093088,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.027781,52.524044361683195,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
29,0.0,Green light,-0.3719742511757455,29.888407724647276,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.362885,51.931433298691736,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
30,0.0,Green light,-0.6519574206902117,29.804412773792937,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.633191,51.432523519703075,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
31,0.0,Green light,-4.663334016153561,28.600999795153932,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.092990,50.67094973069684,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
32,0.0,Green light,3.7229542597369067,31.116886277921072,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.381220,50.060941862969514,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
33,0.0,Green light,13.422393548861583,34.026718064658475,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.654489,49.387205612029994,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
34,0.0,Green light,8.101459240819674,32.4304377722459,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.917816,48.7399537039427,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
35,0.0,Green light,1.346725694130934,30.40401770823928,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:15.222124,48.22595280619296,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
36,0.0,Green light,0.8104783536331438,30.243143506089943,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:15.513345,47.70712046885745,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
37,0.0,Green light,-1.4344743382383978,29.56965769852848,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:15.818528,47.287216616307255,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
38,0.0,Green light,4.403675423886189,31.321102627165857,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:16.163605,47.01630023814594,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
39,0.0,Green light,10.39145431988781,33.11743629596634,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:16.660736,45.27046144631559,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
40,0.0,Green light,1.8175621120896799,30.545268633626904,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:16.945392,44.0655039914073,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
41,0.0,Green light,-7.422316889823363,27.77330493305299,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:17.243111,43.3423455303825,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
42,0.0,Green light,-1.482100567800586,29.555369829659824,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:17.559265,42.469703522605734,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
43,0.0,Green light,5.358361068052808,31.607508320415842,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:18.072892,40.209654248944275,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
44,0.0,Green light,0.7759387187348565,30.232781615620457,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:18.362838,38.76986107513186,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
45,0.0,Green light,-12.059862998925794,26.38204110032226,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:18.917290,36.44439937005306,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
46,0.0,Green light,-9.68125747351884,27.095622757944348,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:19.252396,34.87955124866679,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
47,0.0,Green light,-5.326432583898668,28.4020702248304,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:19.535643,33.535690484566885,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
48,0.0,Green light,-9.10795803660721,27.267612589017837,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:19.827858,32.02947111414543,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
49,0.0,Green light,-12.083657457154994,26.3749027628535,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:20.126574,30.667703905225586,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
50,0.0,Green light,-9.389065366833844,27.234677369949253,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:20.421331,29.210042193864236,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
51,0.0,Green light,-11.222208609943701,26.63333741701689,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:20.694602,27.774092161505177,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
52,0.0,Green light,-8.053113697669533,27.58406589069914,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:20.972857,26.621889613642416,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
53,0.0,Green light,-19.80343232119787,24.05897030364064,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:21.564805,23.928998296389796,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
54,0.0,Green light,-23.842659325018246,22.847202202494525,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:21.841585,22.912913803813588,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
55,0.0,Green light,-26.377291739806974,22.086812478057908,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:22.146769,21.72869869163933,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
56,0.0,Green light,-24.09641685258799,22.771074944223603,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:22.427020,20.640666039186037,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
57,0.0,Green light,-16.647522667918924,25.005743199624323,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:22.709265,19.579566521636067,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
58,0.0,Green light,-10.953738640203335,26.713878407939,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:22.961107,18.380173731813596,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
59,0.0,Green light,-7.78477039627153,27.66456888111854,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:23.234379,17.120143185604555,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
60,0.0,Green light,-6.549359049332041,28.035192285200388,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:23.511669,15.575739685142405,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
61,0.0,Green light,-3.909394266583715,28.827181720024885,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:23.812863,14.449897395877834,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
62,0.0,Green light,0.1964258422365835,30.058927752670975,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:24.160939,13.025024281528177,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
63,0.0,Green light,-5.635014339808761,28.309495698057372,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:24.469768,11.45427447004023,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
64,0.0,Green light,-8.737257185508298,27.37882284434751,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:24.737052,10.071770444791744,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
65,0.0,Green light,-17.80434215058521,24.658697354824437,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:24.989127,8.915749002126365,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
66,0.0,Green light,-18.382609201081692,24.485217239675492,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:25.242964,8.000229536928249,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
67,0.0,Green light,-14.215695621183865,25.73529131364484,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:25.531196,7.0026269720156105,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
68,0.0,Green light,-6.616663599211811,28.015000920236456,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:25.832388,5.797006492480171,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
69,0.0,Green light,0.32609169888814904,30.097827509666445,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:26.108411,4.411683755308909,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
70,0.0,Green light,-3.1272618590134376,29.06182144229597,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:26.379984,3.514628385005762,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
71,0.0,Red light,-8.704581328955925,27.388625601313223,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:26.684680,3.031391364672807,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
72,0.0,Red light,-2.8680568692219075,29.139582939233428,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:26.959458,3.165207589603838,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
73,0.0,Red light,2.680809605016966,30.80424288150509,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:27.239710,4.146602189516921,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
74,0.0,Green light,-1.0709463407143123,29.678716097785706,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:27.505788,5.44397483902598,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
75,0.0,Green light,-4.653846178154133,28.60384614655376,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:27.770081,6.630100124769239,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
76,0.0,Green light,-14.240652584923208,25.727804224523037,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:28.035372,7.962700360958157,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
77,0.0,Green light,-19.664186185749344,24.100744144275197,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:28.328916,9.173958315927623,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
78,0.0,Green light,-8.033512795441016,27.589946161367696,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:28.803645,11.404772617270995,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
79,0.0,Green light,0.2784741480184394,30.083542244405532,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:29.032897,12.728627220626866,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
80,0.0,Green light,-9.235296568742193,27.229411029377342,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:29.315151,12.256125004806371,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
81,0.0,Green light,-28.541541538423846,21.437537538472846,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:29.585428,11.318102693239776,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
82,0.0,Green light,-31.226478039009454,20.632056588297164,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:29.823518,10.900646246086419,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
83,0.0,Green light,-20.373007877728888,23.888097636681334,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:30.084333,10.482451168840065,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
84,0.0,Green light,-10.412279542315233,26.87631613730543,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:30.353612,10.173351278157305,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
85,0.0,Green light,-4.146121229154704,28.75616363125359,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:30.620899,10.105466686008244,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
86,0.0,Green light,-8.814953018979033,27.35551409430629,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:30.915114,10.36727819102363,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
87,0.0,Green light,-15.822665819959134,25.25320025401226,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:31.204882,10.12374417759122,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
88,0.0,Green light,-17.21506524622761,24.835480426131717,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:31.508590,9.318325973504773,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
89,0.0,Green light,-20.717620347355492,23.784713895793352,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:31.769892,8.638484517313039,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
90,0.0,Green light,-23.428910859655936,22.97132674210322,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:32.036179,7.97566271059871,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
91,0.0,Green light,-23.020678193797696,23.09379654186069,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:32.300474,7.5868424937821555,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
92,0.0,Green light,-1.8343227676232488,29.449703169713025,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:32.986585,6.679979105761605,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
93,0.0,Green light,5.1314342125389345,31.53943026376168,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:33.244895,6.479751799761944,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
94,0.0,Green light,-9.427512639741238,27.17174620807763,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:33.640837,7.019777931810205,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
95,0.0,Green light,-15.901587310399243,25.229523806880227,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:33.941034,7.827789537418682,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
96,0.0,Green light,-15.34512325215213,25.39646302435436,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:34.240239,8.697953299580409,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
97,0.0,Green light,-11.232925576200875,26.630122327139738,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:34.497574,9.489281339970523,Audi A2,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
