,Cloud,Msg_light,Percentage of over-speed,Speed,Speed Msg,SpeedLimits,State Car,SunAltitude,TimePygame,Traffic_lights,Vehicle,Weather msg,fog,map,puddles,rain,wetness,wind
0,0.0,Green light,-98.48315459263274,0.4550536222101748,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:07.734288,23.01230859694795,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
1,0.0,Green light,-99.40213586467948,0.17935924059615393,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.159160,23.011830019969153,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
2,0.0,Green light,-99.80684710621219,0.05794586813634845,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.563318,23.01160670465602,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
3,0.0,Green light,-35.842729563689076,19.247181130893278,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.565550,22.0227782768934,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
4,0.0,Green light,-26.893262380370036,21.93202128588899,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.987706,21.500836653159567,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
5,0.0,Green light,-28.477821055785522,21.456653683264342,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.630071,20.740007271954216,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
6,0.0,Green light,-20.813880951739836,23.75583571447805,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.093832,20.33423089439552,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
7,0.0,Green light,-18.295090167970258,24.511472949608923,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.506755,20.035941265012365,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
8,0.0,Green light,-18.179407669939625,24.546177699018113,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.955563,19.81923943211901,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
9,0.0,Green light,-10.857123550418647,26.742862934874406,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.356166,19.75806000880684,Audi Etron,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
