,Cloud,Msg_light,Percentage of over-speed,Speed,Speed Msg,SpeedLimits,State Car,SunAltitude,TimePygame,Traffic_lights,Vehicle,Weather msg,fog,map,puddles,rain,wetness,wind
0,0.0,Green light,-98.00402906509098,0.5987912804727056,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:05.643018,32.29410902915344,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
1,0.0,Green light,-98.90106896719956,0.32967930984013066,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:06.073867,32.29414621966761,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
2,0.0,Green light,-99.78842970528218,0.06347108841534525,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:06.565360,32.29429122074707,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0,Green light,-99.97409819709362,0.0077705408719136145,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:06.938878,32.294333819789486,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
4,0.0,Green light,-99.98036753223133,0.005889740330601622,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:07.244576,32.29432480684431,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0,Green light,-99.9942190752083,0.001734277437509507,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:07.563724,32.29432114225617,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
6,0.0,Green light,-99.99635764174381,0.0010927074768534504,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:07.860443,32.294319359486906,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
7,0.0,Green light,-99.99878779317523,0.00036366204743490816,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.174604,32.29431876523097,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
8,0.0,Green light,-78.15013763128849,6.554958710613455,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.510643,32.416878459798305,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
9,0.0,Green light,-47.00357524530662,15.898927426408013,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.837768,33.24566733699169,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0,Green light,-35.19377109893707,19.44186867031888,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.501993,35.89330263826489,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0,Green light,-44.83556568020313,16.54933029593906,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.848580,37.09491378324936,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
12,0.0,Green light,-39.417321979300496,18.17480340620985,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.186702,38.03657310361589,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
13,0.0,Green light,-27.409005771750994,21.777298268474702,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.518817,39.40413026982261,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
14,0.0,Green light,-20.59268041182399,23.822195876452803,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.853920,40.99721096942895,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
15,0.0,Green light,-22.171938011400982,23.348418596579705,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.191534,42.50517905046883,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
16,0.0,Green light,-14.77892035824426,25.56632389252672,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.493241,43.926692370240275,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
17,0.0,Green light,2.2405266591913886,30.672157997757417,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.813385,45.61928977509486,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
18,0.0,Green light,13.342561303464581,34.002768391039375,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.145894,47.57034072952116,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
19,0.0,Green light,9.651848392606652,32.895554517781996,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.448243,49.57494517397686,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
20,0.0,Green light,2.1149503413956454,30.634485102418694,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.795275,51.884969285675176,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
21,0.0,Green light,7.781332559929457,32.33439976797884,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.098014,53.75700696956151,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
22,0.0,Green light,15.550385214973753,34.665115564492126,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.425654,55.77263476052193,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
23,0.0,Green light,14.20169797319661,34.26050939195898,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.764747,55.06277021484029,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
24,0.0,Green light,13.873272985392973,34.16198189561789,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.066939,54.311007107022576,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
25,0.0,Green light,7.231162435610348,32.169348730683105,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.510394,52.987068492431085,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
26,0.0,Green light,-14.560697683933721,25.631790694819884,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.848123,52.12518358992474,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
27,0.0,Green light,-20.84632161419357,23.74610351574193,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:15.176758,51.38649187144131,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
28,0.0,Green light,-13.767989753532284,25.869603073940315,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:15.488923,50.77264556636271,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
29,0.0,Green light,-3.589739095537989,28.923078271338603,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:15.806076,50.09415030382831,Audi Tt,Sunny,0.0,2.0,0.0,0.0,0.0,0.0
