,Cloud,Msg_light,Percentage of over-speed,Speed,Speed Msg,SpeedLimits,State Car,SunAltitude,TimePygame,Traffic_lights,Vehicle,Weather msg,fog,map,puddles,rain,wetness,wind
0,0.0,Green light,-97.82962982445265,0.651111052664202,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:08.649414,22.983552931015836,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
1,0.0,Green light,-97.3351987310968,0.7994403806709632,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.139104,22.961314803545648,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
2,0.0,Green light,-96.74597972233224,0.9762060833003273,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:09.587932,22.934082688644796,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
3,0.0,Green light,-96.1504160324866,1.1548751902540182,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.122019,22.901664860879563,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
4,0.0,Green light,-95.5563238871949,1.3331028338415287,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:10.621683,22.864083765222208,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
5,0.0,Green light,-94.96419475383911,1.5107415738482657,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.072382,22.821417829223332,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
6,0.0,Green light,-94.37406762002749,1.6877797139917505,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.523287,22.77379097824925,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
7,0.0,Green light,-85.86152864301077,4.2415414070967685,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:11.947156,22.715313890442165,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
8,0.0,Green light,-58.89081564796456,12.332755305610632,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.381992,22.477638762493353,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
9,0.0,Green light,-32.65129032572936,20.20461290228119,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:12.986068,21.792109934113707,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
10,0.0,Green light,-22.123187726905087,23.363043681928474,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:13.445840,21.256771165950298,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
11,0.0,Green light,-25.52710219226377,22.34186934232087,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.000387,20.693210512721546,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
12,0.0,Green light,-20.087390128314293,23.973782961505712,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.524364,20.34663761281033,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
13,0.0,Green light,-11.678317290172373,26.496504812948288,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:14.962195,20.063571250432208,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
14,0.0,Green light,-6.348885994361192,28.095334201691642,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:15.447421,19.87240516308337,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
15,0.0,Green light,-6.910151123669219,27.926954662899234,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:15.891054,19.752575679795132,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
16,0.0,Green light,-7.038215272901573,27.88853541812953,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:16.368807,19.75813893386616,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
17,0.0,Green light,6.568996975156385,31.970699092546916,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:16.755772,19.874063626092465,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
18,0.0,Red light,18.53475599776168,35.5604267993285,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:17.192483,20.20801666900147,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
19,0.0,Red light,5.177051835408217,31.553115550622465,You are respecting the current speed limits,30.0,BLOCKED_RED_LIGHT,90.0,0:00:17.636886,18.424400429791728,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
20,0.0,Green light,-100.0,0.0,You are respecting the current speed limits,30.0,BLOCKED_RED_LIGHT,90.0,0:00:20.974698,16.03062146209853,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
21,0.0,Green light,-99.98913914005459,0.003258257983621491,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:21.396250,16.030549548703533,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
22,0.0,Green light,-92.73118988657765,2.1806430340267,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:22.242015,15.992264263387993,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
23,0.0,Green light,-75.19161901888516,7.44251429433445,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:22.601053,15.745520416664474,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
24,0.0,Green light,-61.92153099450546,11.423540701648363,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:22.974075,15.314466715438307,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
25,0.0,Green light,-47.69292189397089,15.692123431808733,You are respecting the current speed limits,30.0,NAVIGATING,90.0,0:00:23.359046,14.613524758537132,Audi Tt,Sunny,0.0,3.0,0.0,0.0,0.0,0.0
